id,premise_raw,premise_original_necessity,premise_original_sufficiency,premise_original_ghost,coverage_original,premise_lexical_necessity,premise_lexical_sufficiency,premise_lexical_ghost,coverage_lexical,premise_syntactic_necessity,premise_syntactic_sufficiency,premise_syntactic_ghost,coverage_syntactic,premise_pragmatic_necessity,premise_pragmatic_sufficiency,premise_pragmatic_ghost,coverage_pragmatic
697,Here is a picture of a man kissing his wife at a park and his wife is taking a picture of them kissing.,Here is a picture of _____ _____ _____ _____ _____ _____ _____ _____ and _____ _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ _____ a man kissing his wife at a park _____ his wife is taking a picture of them kissing.,_____ _____ _____ _____ _____ a man kissing his wife at a park _____ his wife is taking a picture of them kissing.,0.7391,Here is a picture of a _____ _____ _____ _____ _____ _____ _____ and _____ _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ _____ _____ man kissing his wife at a park _____ his wife is taking a picture of them kissing.,_____ _____ _____ _____ _____ _____ man kissing his wife at a park _____ his wife is taking a picture of them kissing.,0.6957,Here is a picture of a man kissing his wife at a park and his wife is taking a picture of them kissing.,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,Here is a picture of a man kissing his wife at a park and his wife is taking a picture of them kissing.,0.0000,Here is a picture of a _____ _____ his _____ at a park and his _____ is taking a picture of them _____,_____ _____ _____ _____ _____ _____ man kissing _____ wife _____ _____ _____ _____ _____ wife _____ _____ _____ _____ _____ _____ kissing.,_____ is a picture of a man kissing his wife at a _____ and his wife is _____ a picture _____ _____ kissing.,0.2174
698,In a martial arts demonstration a man with two swords faces a woman with a Chinese spear.,In _____ _____ _____ _____ _____ _____ _____ _____ _____ faces a woman with a Chinese spear.,_____ a martial arts demonstration a man with two swords _____ _____ _____ _____ _____ _____ _____,_____ a martial arts demonstration a man with two swords _____ _____ _____ _____ _____ _____ _____,0.5294,In a _____ _____ _____ a _____ _____ _____ _____ faces a woman with a Chinese spear.,_____ _____ martial arts demonstration _____ man with two swords _____ _____ _____ _____ _____ _____ _____,_____ a martial arts demonstration _____ man with two swords _____ _____ woman _____ _____ Chinese _____,0.4118,In a _____ _____ _____ _____ _____ _____ _____ _____ faces a woman with a Chinese spear.,_____ _____ martial arts demonstration a man with two swords _____ _____ _____ _____ _____ _____ _____,_____ _____ martial arts demonstration a man with two swords _____ _____ _____ _____ a _____ _____,0.4706,In _____ _____ _____ _____ _____ _____ _____ _____ _____ faces a woman with a Chinese spear.,_____ a martial arts demonstration a man with two swords _____ _____ _____ _____ _____ _____ _____,_____ a martial arts demonstration a man with two swords _____ _____ _____ _____ _____ _____ _____,0.5294
699,a lady and a kid in a strawberry ride,_____ _____ and _____ _____ _____ _____ _____ _____,a lady _____ a kid in a strawberry ride,a lady _____ a kid in a strawberry ride,0.8889,_____ _____ and _____ _____ _____ _____ _____ _____,a lady _____ a kid in a strawberry ride,a lady _____ a kid in a strawberry ride,0.8889,_____ _____ and _____ _____ _____ _____ _____ _____,a lady _____ a kid in a strawberry ride,a lady _____ a kid in a strawberry ride,0.8889,_____ _____ and _____ _____ _____ _____ _____ _____,a lady _____ a kid in a strawberry ride,a lady _____ a kid in a strawberry ride,0.8889
700,People gathering outside with signs.,_____ _____ _____ _____ _____,People gathering outside with signs.,People gathering outside with signs.,1.0000,_____ _____ _____ _____ _____,People gathering outside with signs.,People gathering outside with signs.,1.0000,_____ _____ _____ _____ _____,People gathering outside with signs.,People gathering outside with signs.,1.0000,_____ _____ _____ _____ _____,People gathering outside with signs.,People gathering outside with signs.,1.0000
701,A man with tattoo's is reflecting light to a stage.,A man with _____ is reflecting light to a stage.,_____ _____ _____ tattoo's _____ _____ _____ _____ _____ _____,A man with tattoo's is reflecting light to a _____,0.1000,_____ _____ _____ _____ is reflecting light to a stage.,A man with tattoo's _____ _____ _____ _____ _____ _____,A man with tattoo's _____ _____ light _____ _____ stage.,0.4000,A _____ _____ _____ is reflecting light to a stage.,_____ man with tattoo's _____ _____ _____ _____ _____ _____,_____ man with tattoo's _____ reflecting light _____ a stage.,0.3000,_____ _____ _____ _____ is reflecting light to a stage.,A man with tattoo's _____ _____ _____ _____ _____ _____,A man with tattoo's is _____ light _____ _____ _____,0.4000
702,"Three kids, one holding a closed umbrella, run around on a sidewalk next to a river.","Three kids, _____ _____ _____ _____ _____ _____ _____ on a sidewalk next to a river.","_____ _____ one holding a closed umbrella, run around _____ _____ _____ _____ _____ _____ _____","Three _____ one holding a closed umbrella, run around _____ _____ _____ _____ _____ a _____",0.4375,"Three kids, _____ _____ _____ _____ _____ _____ _____ on a sidewalk next to a river.","_____ _____ one holding a closed umbrella, run around _____ _____ _____ _____ _____ _____ _____","_____ _____ one holding a closed umbrella, run around on _____ _____ next _____ _____ _____",0.4375,Three _____ _____ _____ _____ _____ _____ _____ _____ on a sidewalk next to a river.,"_____ kids, one holding a closed umbrella, run around _____ _____ _____ _____ _____ _____ _____","_____ kids, one holding a closed umbrella, run around _____ _____ _____ _____ _____ _____ _____",0.5000,"Three kids, _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ next to a river.","_____ _____ one holding a closed umbrella, run around on a sidewalk _____ _____ _____ _____","_____ _____ one holding a closed umbrella, run around on a sidewalk _____ _____ _____ _____",0.6250
703,This is an Asian Woman looking at shoes to purchase at a local swap meet.,This is an _____ _____ _____ _____ _____ to purchase at a local _____ _____,_____ _____ _____ Asian Woman looking at shoes _____ _____ _____ _____ _____ swap meet.,_____ _____ _____ Asian Woman looking at shoes to _____ _____ _____ _____ swap meet.,0.4667,This is an _____ _____ _____ _____ _____ to purchase at a local _____ _____,_____ _____ _____ Asian Woman looking at shoes _____ _____ _____ _____ _____ swap meet.,This _____ _____ Asian Woman looking at shoes _____ _____ _____ _____ _____ swap meet.,0.4667,This is an _____ _____ _____ _____ _____ to purchase at a local _____ _____,_____ _____ _____ Asian Woman looking at shoes _____ _____ _____ _____ _____ swap meet.,_____ _____ _____ Asian Woman looking at shoes to _____ _____ _____ _____ swap meet.,0.4667,This is _____ _____ _____ _____ _____ _____ to purchase at a local _____ _____,_____ _____ an Asian Woman looking at shoes _____ _____ _____ _____ _____ swap meet.,_____ _____ an Asian Woman looking at shoes _____ _____ _____ _____ _____ swap meet.,0.5333
704,"A dad and his son, both in green, smile in a field of flowers.","A dad and his son, both in green, _____ _____ _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ smile in a field of flowers.,A dad _____ _____ _____ _____ _____ _____ smile in a field of flowers.,0.4286,"_____ _____ _____ _____ _____ both in green, _____ _____ _____ _____ _____ _____","A dad and his son, _____ _____ _____ smile in a field of flowers.","A dad and his son, _____ _____ _____ smile in a field of flowers.",0.7857,"A dad and his son, both in green, _____ _____ _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ smile in a field of flowers.,_____ _____ and _____ _____ _____ in _____ smile in a field of flowers.,0.4286,"A dad and his son, both in green, _____ in a _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ smile _____ _____ field of flowers.,"A _____ and his _____ both in green, smile _____ _____ field of flowers.",0.2857
705,A man preparing food in a kitchen.,A _____ preparing food in a _____,_____ man _____ _____ _____ _____ kitchen.,A man _____ food in _____ kitchen.,0.2857,A _____ preparing food _____ _____ _____,_____ man _____ _____ in a kitchen.,_____ man _____ _____ in a kitchen.,0.5714,A _____ preparing food in a _____,_____ man _____ _____ _____ _____ kitchen.,A man _____ _____ in a kitchen.,0.2857,A _____ preparing food _____ _____ _____,_____ man _____ _____ in a kitchen.,_____ man _____ _____ in a kitchen.,0.5714
706,A woman cooking in a big pan outside.,A woman _____ in a big pan outside.,_____ _____ cooking _____ _____ _____ _____ _____,A woman cooking in a _____ pan outside.,0.1250,_____ _____ _____ _____ _____ _____ _____ _____,A woman cooking in a big pan outside.,A woman cooking in a big pan outside.,1.0000,A woman _____ in a big pan outside.,_____ _____ cooking _____ _____ _____ _____ _____,A woman cooking in a big _____ outside.,0.1250,_____ _____ _____ _____ _____ _____ _____ _____,A woman cooking in a big pan outside.,A woman cooking in a big pan outside.,1.0000
707,1 guys running with a white ball football in sand while another chases him.,1 guys running with a white ball football in _____ while another chases him.,_____ _____ _____ _____ _____ _____ _____ _____ _____ sand _____ _____ _____ _____,1 _____ running with a white ball football in sand while another chases him.,0.0714,1 guys running with a white ball football in _____ while another chases him.,_____ _____ _____ _____ _____ _____ _____ _____ _____ sand _____ _____ _____ _____,1 guys running with a white ball football in sand while _____ chases him.,0.0714,1 guys running with a white ball football in _____ while another chases him.,_____ _____ _____ _____ _____ _____ _____ _____ _____ sand _____ _____ _____ _____,1 guys running _____ a white ball football in sand while another chases him.,0.0714,1 guys running with a white ball football _____ _____ while another chases him.,_____ _____ _____ _____ _____ _____ _____ _____ in sand _____ _____ _____ _____,1 guys running with a _____ _____ football in sand while another chases him.,0.1429
708,A woman is standing near a public phone outside a bookstore on a city street.,_____ _____ _____ _____ _____ _____ _____ _____ outside a bookstore on a city street.,A woman is standing near a public phone _____ _____ _____ _____ _____ _____ _____,A woman is standing near a public phone _____ _____ _____ _____ _____ _____ _____,0.5333,A woman is standing _____ _____ _____ _____ outside a bookstore on a city street.,_____ _____ _____ _____ near a public phone _____ _____ _____ _____ _____ _____ _____,A _____ is standing near a public phone outside a bookstore _____ _____ _____ street.,0.2667,_____ _____ _____ _____ _____ _____ _____ _____ outside a bookstore on a city street.,A woman is standing near a public phone _____ _____ _____ _____ _____ _____ _____,A woman is standing near a public phone _____ _____ _____ _____ _____ _____ _____,0.5333,_____ _____ is _____ _____ _____ _____ _____ outside a bookstore on a city street.,A woman _____ standing near a public phone _____ _____ _____ _____ _____ _____ _____,A woman _____ standing near a public phone _____ _____ _____ _____ a _____ _____,0.4667
709,A windsurfer is balancing on choppy water.,A windsurfer is _____ _____ _____ _____,_____ _____ _____ balancing on choppy water.,_____ _____ _____ balancing on choppy water.,0.5714,A windsurfer is _____ _____ _____ _____,_____ _____ _____ balancing on choppy water.,_____ _____ _____ balancing on choppy water.,0.5714,A windsurfer is _____ _____ _____ _____,_____ _____ _____ balancing on choppy water.,_____ _____ _____ balancing on choppy water.,0.5714,A windsurfer is _____ _____ _____ _____,_____ _____ _____ balancing on choppy water.,_____ _____ _____ balancing on choppy water.,0.5714
711,A man in a hat is making digital music.,_____ _____ in a hat is _____ _____ _____,A man _____ _____ _____ _____ making digital music.,A man _____ _____ _____ _____ making digital music.,0.5556,A _____ in a hat is _____ _____ _____,_____ man _____ _____ _____ _____ making digital music.,_____ man _____ _____ hat _____ making digital music.,0.4444,A _____ in a hat is making _____ _____,_____ man _____ _____ _____ _____ _____ digital music.,_____ man _____ a hat _____ making digital music.,0.3333,_____ _____ in a hat is making _____ _____,A man _____ _____ _____ _____ _____ digital music.,A man _____ _____ _____ is _____ digital music.,0.4444
